order_id,customer_state,seller_state,product_category,price,freight_value,n_items,distance_km,purchase_dow,purchase_month,days_to_next_holiday,is_near_holiday,state_gdp,state_urbanization,review_score,is_late
ord_005645,SP,BA,garden_tools,247.32,59.28,2,2767.0,0,5,25,0,58000,0.96,1,1
ord_005646,RS,RS,bed_bath_table,137.18,22.28,2,238.0,4,8,19,0,41000,0.85,5,0
ord_005647,SP,BA,housewares,58.91,3.87,3,1806.0,3,3,27,0,58000,0.96,5,0
ord_005648,RJ,SP,auto,143.23,45.5,1,2558.0,3,8,17,0,46000,0.97,2,1
ord_005649,SP,RJ,health_beauty,144.25,27.04,2,2367.0,0,6,29,0,58000,0.96,3,0
ord_005650,GO,BA,watches_gifts,124.68,23.92,1,1779.0,2,7,3,1,29000,0.9,1,1
ord_005651,RJ,SP,housewares,64.53,6.72,1,3105.0,3,12,0,1,46000,0.97,3,1
ord_005652,RS,SP,garden_tools,188.21,45.68,1,405.0,2,5,12,0,41000,0.85,4,0
ord_005653,RJ,RJ,housewares,189.29,24.01,1,106.0,2,5,14,0,46000,0.97,4,0
ord_005654,SP,SP,garden_tools,52.03,43.14,2,244.0,6,11,17,0,58000,0.96,5,0
ord_005655,SP,SP,computers_accessories,36.77,5.01,1,275.0,0,7,23,0,58000,0.96,3,0
ord_005656,PE,CE,health_beauty,70.95,13.11,2,928.0,2,12,23,0,20000,0.8,4,0
ord_005657,BA,MG,watches_gifts,155.87,37.27,3,735.0,4,12,27,0,21000,0.72,5,0
ord_005658,SP,RS,auto,69.39,47.7,1,2308.0,4,3,8,0,58000,0.96,3,0
ord_005659,SC,SP,computers_accessories,144.65,19.6,3,1522.0,1,2,15,0,44000,0.84,1,0
ord_005660,RJ,RS,garden_tools,188.0,70.55,1,2719.0,3,3,18,0,46000,0.97,5,0
ord_005661,SP,MG,garden_tools,28.94,44.89,1,1026.0,5,1,7,0,58000,0.96,4,0
ord_005662,MG,CE,watches_gifts,182.15,41.67,1,2108.0,3,10,16,0,32000,0.85,4,1
ord_005663,SP,RJ,toys,93.57,17.44,1,919.0,6,8,10,0,58000,0.96,5,0
ord_005664,SP,BA,housewares,349.35,77.97,2,342.0,4,2,11,0,58000,0.96,5,0
ord_005665,PR,SP,garden_tools,90.87,47.57,1,2298.0,1,5,12,0,43000,0.85,5,0
ord_005666,SP,MG,furniture_decor,61.0,22.61,2,722.0,4,1,14,0,58000,0.96,4,0
ord_005667,GO,PE,housewares,133.6,27.05,2,2312.0,2,8,23,0,29000,0.9,1,0
ord_005668,PR,RS,bed_bath_table,139.22,10.52,1,2303.0,1,11,2,1,43000,0.85,1,1
ord_005669,DF,SC,health_beauty,396.66,79.22,1,2238.0,0,5,28,0,88000,0.97,4,0
ord_005670,RS,GO,housewares,79.68,10.66,2,2017.0,5,9,6,0,41000,0.85,4,0
ord_005671,ES,PE,toys,89.98,16.82,3,2866.0,3,7,13,0,30000,0.83,5,0
ord_005672,RJ,SP,bed_bath_table,69.22,4.3,1,519.0,5,9,22,0,46000,0.97,5,0
ord_005673,MG,SP,bed_bath_table,119.02,8.66,1,3002.0,5,12,28,0,32000,0.85,3,1
ord_005674,MG,MG,bed_bath_table,89.75,6.4,1,104.0,1,5,1,1,32000,0.85,4,0
ord_005675,PE,MA,housewares,90.74,11.35,2,1736.0,0,6,20,0,20000,0.8,4,0
ord_005676,SP,MG,furniture_decor,282.04,55.29,3,2977.0,5,5,16,0,58000,0.96,5,1
ord_005677,MG,SP,bed_bath_table,67.33,3.47,2,1080.0,1,9,13,0,32000,0.85,5,0
ord_005678,BA,MG,toys,134.48,30.37,2,2730.0,4,5,12,0,21000,0.72,3,0
ord_005679,RJ,SP,housewares,269.28,53.94,1,2020.0,5,12,3,1,46000,0.97,1,0
ord_005680,ES,SP,bed_bath_table,80.05,13.1,1,2797.0,4,8,3,1,30000,0.83,3,0
ord_005681,RJ,SP,watches_gifts,91.67,17.86,2,441.0,4,5,15,0,46000,0.97,5,0
ord_005682,SP,SP,auto,96.49,35.96,1,213.0,1,6,22,0,58000,0.96,5,0
ord_005683,RS,SC,computers_accessories,39.95,7.64,2,847.0,1,1,11,0,41000,0.85,1,1
ord_005684,RJ,SP,auto,85.22,54.76,2,352.0,4,7,21,0,46000,0.97,2,0
ord_005685,SP,SP,computers_accessories,37.7,2.55,3,147.0,1,9,3,1,58000,0.96,5,0
ord_005686,SP,MG,bed_bath_table,338.95,62.0,1,2474.0,3,3,18,0,58000,0.96,5,0
ord_005687,SP,SP,health_beauty,73.69,18.33,3,300.0,0,8,26,0,58000,0.96,4,0
ord_005688,BA,RJ,bed_bath_table,189.26,19.15,2,2408.0,1,7,0,1,21000,0.72,4,0
ord_005689,GO,SP,furniture_decor,116.3,31.56,2,2620.0,0,5,3,1,29000,0.9,4,0
ord_005690,MG,SP,furniture_decor,52.38,42.37,1,1662.0,2,10,20,0,32000,0.85,1,0
ord_005691,SP,PR,computers_accessories,83.64,8.85,2,1308.0,2,9,28,0,58000,0.96,5,0
ord_005692,MG,SP,computers_accessories,64.4,8.44,3,2536.0,0,3,19,0,32000,0.85,5,0
ord_005693,ES,SP,garden_tools,57.24,29.58,3,2233.0,0,10,0,1,30000,0.83,3,0
ord_005694,SC,SP,bed_bath_table,66.86,4.21,1,880.0,5,3,4,1,44000,0.84,5,0
ord_005695,SP,SP,garden_tools,130.99,46.8,3,93.0,2,3,5,1,58000,0.96,3,0
ord_005696,SP,SP,sports_leisure,139.37,33.84,3,337.0,3,7,3,1,58000,0.96,4,0
ord_005697,PE,RJ,auto,136.06,44.15,2,2559.0,6,3,21,0,20000,0.8,5,0
ord_005698,ES,SP,health_beauty,130.7,28.55,1,1017.0,0,1,8,0,30000,0.83,5,0
ord_005699,SP,SP,health_beauty,138.42,12.62,1,264.0,0,9,28,0,58000,0.96,3,0
ord_005700,DF,GO,health_beauty,66.33,4.21,2,2433.0,2,10,5,1,88000,0.97,4,0
ord_005701,SP,SP,sports_leisure,157.22,18.77,1,50.0,5,6,1,1,58000,0.96,5,0
ord_005702,SP,SP,auto,53.99,33.41,2,269.0,6,4,24,0,58000,0.96,5,0
ord_005703,BA,MG,computers_accessories,70.22,12.17,3,2830.0,2,2,7,0,21000,0.72,1,1
ord_005704,MG,SP,health_beauty,20.32,4.9,2,2227.0,2,10,22,0,32000,0.85,1,1
ord_005705,RJ,BA,watches_gifts,49.02,4.72,1,325.0,2,2,17,0,46000,0.97,5,0
ord_005706,PE,SP,housewares,137.66,31.71,1,1435.0,3,7,22,0,20000,0.8,3,0
ord_005707,DF,RJ,toys,147.82,23.27,3,1443.0,6,1,28,0,88000,0.97,4,0
ord_005708,SP,CE,toys,216.26,15.23,2,647.0,1,7,3,1,58000,0.96,4,0
ord_005709,RS,SP,toys,50.89,8.0,2,1568.0,3,1,12,0,41000,0.85,5,0
ord_005710,BA,SP,health_beauty,55.14,7.91,1,638.0,6,2,3,1,21000,0.72,5,0
ord_005711,MG,RS,computers_accessories,41.61,8.31,2,2723.0,0,9,17,0,32000,0.85,3,1
ord_005712,AM,PA,watches_gifts,140.33,28.03,2,1350.0,4,4,27,0,24000,0.79,2,0
ord_005713,PR,RJ,housewares,46.2,8.23,1,831.0,5,12,10,0,43000,0.85,5,0
ord_005714,SP,PR,auto,212.19,54.18,1,2045.0,2,8,15,0,58000,0.96,5,0
ord_005715,SP,SP,auto,67.35,52.38,1,97.0,3,10,3,1,58000,0.96,4,0
ord_005716,DF,PR,garden_tools,98.59,30.93,2,3011.0,5,2,3,1,88000,0.97,1,1
ord_005717,MA,SP,sports_leisure,115.58,27.17,3,2893.0,5,6,0,1,14000,0.63,3,1
ord_005718,SP,RS,housewares,212.76,19.65,2,2858.0,4,6,11,0,58000,0.96,1,0
ord_005719,SP,SP,garden_tools,282.17,89.38,2,270.0,1,9,20,0,58000,0.96,5,0
ord_005720,BA,MG,sports_leisure,126.82,25.97,2,1766.0,1,1,0,1,21000,0.72,1,0
ord_005721,SP,SP,toys,160.98,10.74,2,293.0,1,8,26,0,58000,0.96,5,0
ord_005722,SP,PR,sports_leisure,49.14,6.88,2,2975.0,4,11,18,0,58000,0.96,3,0
ord_005723,GO,SC,health_beauty,264.46,14.8,3,569.0,6,3,4,1,29000,0.9,1,1
ord_005724,DF,ES,sports_leisure,166.06,15.82,3,1908.0,3,4,14,0,88000,0.97,4,0
ord_005725,GO,MA,auto,457.63,113.81,1,1016.0,3,5,17,0,29000,0.9,2,1
ord_005726,PR,RJ,auto,103.33,50.7,1,2766.0,6,10,26,0,43000,0.85,5,0
ord_005727,SP,PR,garden_tools,54.83,23.86,1,1284.0,3,6,22,0,58000,0.96,5,0
ord_005728,PE,SP,sports_leisure,79.72,17.3,2,2805.0,4,10,25,0,20000,0.8,3,0
ord_005729,SP,PE,toys,209.25,32.43,1,2991.0,4,4,8,0,58000,0.96,4,0
ord_005730,SP,RS,sports_leisure,266.54,53.89,1,799.0,6,12,1,1,58000,0.96,4,0
ord_005731,GO,RJ,health_beauty,339.59,72.0,2,2487.0,3,12,11,0,29000,0.9,5,0
ord_005732,PR,RJ,sports_leisure,58.05,10.29,2,1315.0,2,4,26,0,43000,0.85,3,1
ord_005733,GO,BA,health_beauty,32.41,4.36,2,1470.0,5,4,27,0,29000,0.9,3,0
ord_005734,SP,DF,watches_gifts,94.24,15.72,1,1096.0,0,10,13,0,58000,0.96,5,0
ord_005735,CE,DF,watches_gifts,48.85,9.2,2,2088.0,1,9,10,0,18000,0.75,4,0
ord_005736,RS,MG,bed_bath_table,189.97,42.22,1,1295.0,0,9,17,0,41000,0.85,2,0
ord_005737,PR,RJ,health_beauty,90.08,14.38,2,2448.0,6,4,8,0,43000,0.85,5,0
ord_005738,PE,CE,computers_accessories,82.62,18.57,1,2558.0,6,8,3,1,20000,0.8,1,1
ord_005739,RJ,RS,health_beauty,82.95,10.6,2,1446.0,0,6,2,1,46000,0.97,2,1
ord_005740,SC,MG,garden_tools,76.6,54.03,1,314.0,1,11,29,0,44000,0.84,5,0
ord_005741,PR,RS,computers_accessories,32.17,5.53,1,492.0,3,9,18,0,43000,0.85,2,0
ord_005742,BA,RS,computers_accessories,51.96,3.4,1,1094.0,6,8,23,0,21000,0.72,4,0
ord_005743,GO,SC,bed_bath_table,164.33,24.72,1,3066.0,6,10,14,0,29000,0.9,5,0
ord_005744,PR,MG,toys,43.81,8.88,2,1442.0,4,6,9,0,43000,0.85,5,0
ord_005745,SP,GO,toys,160.1,29.53,3,2458.0,4,3,28,0,58000,0.96,5,0
ord_005746,SP,ES,toys,112.63,18.33,1,3015.0,2,7,29,0,58000,0.96,2,0
ord_005747,CE,RJ,housewares,210.01,43.8,1,1291.0,3,7,17,0,18000,0.75,4,0
ord_005748,PA,SP,sports_leisure,104.2,24.03,1,1928.0,6,6,27,0,19000,0.68,2,1
ord_005749,PA,MG,bed_bath_table,54.99,4.33,2,2772.0,6,8,7,0,19000,0.68,1,1
ord_005750,SP,RS,furniture_decor,53.17,42.56,3,2083.0,3,6,3,1,58000,0.96,4,0
ord_005751,RJ,MG,housewares,23.7,5.87,2,625.0,0,1,1,1,46000,0.97,1,0
ord_005752,BA,GO,health_beauty,58.48,5.75,1,2532.0,2,11,10,0,21000,0.72,1,0
ord_005753,BA,SP,bed_bath_table,87.63,18.88,2,2922.0,2,10,26,0,21000,0.72,3,0
ord_005754,SP,SP,sports_leisure,226.47,35.42,1,248.0,2,12,2,1,58000,0.96,5,0
ord_005755,RS,ES,bed_bath_table,164.99,20.95,3,2482.0,6,8,22,0,41000,0.85,5,0
ord_005756,SP,CE,bed_bath_table,80.34,15.7,1,2492.0,3,11,5,1,58000,0.96,4,0
ord_005757,MG,RJ,computers_accessories,46.05,9.24,3,2076.0,4,8,17,0,32000,0.85,5,0
ord_005758,SP,SP,toys,143.21,14.95,2,34.0,5,12,25,0,58000,0.96,4,0
ord_005759,SP,RJ,computers_accessories,62.19,3.25,2,2941.0,2,3,13,0,58000,0.96,5,0
ord_005760,SP,RJ,bed_bath_table,46.7,9.61,2,674.0,5,4,17,0,58000,0.96,4,0
ord_005761,PE,MG,furniture_decor,144.12,63.85,1,2699.0,6,6,1,1,20000,0.8,4,1
ord_005762,SC,SP,bed_bath_table,52.0,3.85,2,1342.0,2,3,28,0,44000,0.84,5,0
ord_005763,CE,SP,watches_gifts,182.72,10.48,1,2254.0,5,7,17,0,18000,0.75,3,1
ord_005764,RJ,PR,sports_leisure,24.91,4.54,1,2635.0,3,5,16,0,46000,0.97,4,0
ord_005765,RJ,RS,furniture_decor,51.58,26.25,2,2616.0,6,5,3,1,46000,0.97,5,0
ord_005766,RJ,PR,auto,49.26,27.46,1,767.0,4,5,3,1,46000,0.97,3,0
ord_005767,RS,RJ,housewares,172.14,38.67,2,2072.0,4,9,22,0,41000,0.85,4,0
ord_005768,RJ,SP,toys,100.55,18.38,1,922.0,5,2,29,0,46000,0.97,4,0
ord_005769,SC,RJ,furniture_decor,169.15,70.36,1,625.0,0,1,26,0,44000,0.84,5,0
ord_005770,DF,CE,auto,41.39,49.49,1,1789.0,6,11,12,0,88000,0.97,4,0
ord_005771,GO,RJ,toys,165.32,26.99,2,3164.0,6,7,27,0,29000,0.9,5,0
ord_005772,SP,RS,housewares,154.9,37.92,1,3147.0,5,10,20,0,58000,0.96,1,1
ord_005773,MG,MG,housewares,52.35,3.11,2,45.0,5,1,1,1,32000,0.85,1,0
ord_005774,SP,GO,watches_gifts,55.93,8.88,2,2539.0,2,3,16,0,58000,0.96,4,0
ord_005775,SP,RJ,health_beauty,56.73,5.64,2,1024.0,3,6,12,0,58000,0.96,4,0
ord_005776,SC,RJ,sports_leisure,298.15,58.16,1,951.0,1,7,20,0,44000,0.84,5,0
ord_005777,MG,ES,watches_gifts,95.3,19.03,3,2349.0,1,11,18,0,32000,0.85,3,0
ord_005778,SC,SP,computers_accessories,36.97,3.81,1,2579.0,3,2,11,0,44000,0.84,3,0
ord_005779,SP,RS,toys,54.42,10.98,3,2451.0,6,6,13,0,58000,0.96,3,0
ord_005780,MA,RJ,housewares,411.76,73.62,2,603.0,4,2,3,1,14000,0.63,3,1
ord_005781,MA,AM,bed_bath_table,112.23,26.86,1,1333.0,4,12,19,0,14000,0.63,2,1
ord_005782,RJ,SC,watches_gifts,87.02,18.55,1,428.0,6,8,15,0,46000,0.97,3,0
ord_005783,ES,SP,watches_gifts,24.47,5.0,1,2580.0,0,10,15,0,30000,0.83,5,0
ord_005784,SP,DF,furniture_decor,48.48,19.84,2,1204.0,0,8,27,0,58000,0.96,4,0
ord_005785,SC,SC,toys,214.17,52.97,1,227.0,3,12,3,1,44000,0.84,2,0
ord_005786,GO,MG,furniture_decor,115.59,45.53,1,1979.0,1,12,8,0,29000,0.9,5,0
ord_005787,DF,SP,health_beauty,49.93,10.91,3,302.0,6,11,4,1,88000,0.97,2,0
ord_005788,DF,SP,health_beauty,392.08,78.55,3,1327.0,2,3,13,0,88000,0.97,5,0
ord_005789,RJ,RS,auto,113.45,59.09,1,2409.0,4,11,19,0,46000,0.97,4,0
ord_005790,DF,RJ,furniture_decor,452.37,120.39,2,1130.0,0,4,12,0,88000,0.97,5,0
ord_005791,PR,ES,computers_accessories,41.64,2.19,2,1954.0,4,4,24,0,43000,0.85,4,0
ord_005792,SP,SP,furniture_decor,31.75,31.18,1,180.0,6,1,1,1,58000,0.96,5,0
ord_005793,SP,RS,toys,94.39,9.41,1,643.0,4,10,0,1,58000,0.96,4,0
ord_005794,BA,SP,watches_gifts,24.89,2.79,1,1078.0,3,11,29,0,21000,0.72,2,0
ord_005795,RS,RS,garden_tools,73.22,34.68,2,272.0,3,5,10,0,41000,0.85,5,0
ord_005796,MG,SP,garden_tools,148.77,65.1,2,2035.0,3,10,29,0,32000,0.85,4,0
ord_005797,PE,RJ,auto,136.61,51.61,1,3136.0,4,11,6,0,20000,0.8,5,0
ord_005798,PR,SP,furniture_decor,111.71,47.81,3,400.0,0,7,15,0,43000,0.85,5,0
ord_005799,RJ,RS,housewares,50.77,11.41,1,2846.0,1,6,28,0,46000,0.97,2,0
ord_005800,RJ,SP,furniture_decor,185.51,44.42,2,1717.0,3,8,2,1,46000,0.97,2,1
ord_005801,RS,BA,toys,86.42,17.36,2,958.0,2,1,9,0,41000,0.85,4,0
ord_005802,BA,SP,toys,10.87,2.57,1,1760.0,6,6,18,0,21000,0.72,4,0
ord_005803,MG,MG,sports_leisure,44.18,9.05,1,313.0,6,11,13,0,32000,0.85,5,0
ord_005804,MG,RS,garden_tools,44.79,47.56,1,820.0,6,5,11,0,32000,0.85,3,1
ord_005805,SC,SP,sports_leisure,207.27,50.05,1,936.0,1,9,21,0,44000,0.84,5,0
ord_005806,SC,SP,auto,44.2,25.4,2,1136.0,2,1,9,0,44000,0.84,4,0
ord_005807,DF,SP,garden_tools,132.48,58.55,3,1901.0,2,9,3,1,88000,0.97,5,0
ord_005808,SP,RS,bed_bath_table,17.73,1.89,1,541.0,5,4,15,0,58000,0.96,4,0
ord_005809,BA,PA,furniture_decor,146.01,48.43,1,558.0,0,11,8,0,21000,0.72,5,0
ord_005810,MG,SP,furniture_decor,23.91,24.33,1,1262.0,4,9,2,1,32000,0.85,4,0
ord_005811,SP,SC,garden_tools,202.29,59.37,3,2351.0,6,12,26,0,58000,0.96,5,0
ord_005812,PR,PR,toys,86.64,7.92,3,223.0,6,2,2,1,43000,0.85,5,0
ord_005813,SC,PR,bed_bath_table,168.38,12.7,3,335.0,1,10,19,0,44000,0.84,5,0
ord_005814,MG,MG,garden_tools,82.77,57.38,3,171.0,2,4,13,0,32000,0.85,1,1
ord_005815,BA,PA,sports_leisure,57.88,12.99,1,2290.0,4,7,14,0,21000,0.72,4,0
ord_005816,SP,MG,furniture_decor,22.44,49.49,1,2913.0,2,3,20,0,58000,0.96,4,1
ord_005817,SP,DF,health_beauty,15.33,3.16,1,1855.0,2,3,19,0,58000,0.96,5,0
ord_005818,RJ,SP,health_beauty,56.69,4.04,2,1643.0,2,11,7,0,46000,0.97,4,0
ord_005819,RJ,DF,housewares,97.15,14.86,1,2577.0,2,9,19,0,46000,0.97,5,0
ord_005820,PR,MA,bed_bath_table,33.8,2.47,2,1898.0,2,7,6,0,43000,0.85,4,0
ord_005821,ES,PE,bed_bath_table,329.29,44.3,2,2902.0,1,7,7,0,30000,0.83,4,0
ord_005822,SC,SP,toys,235.51,19.39,2,2890.0,3,7,27,0,44000,0.84,3,1
ord_005823,SP,ES,furniture_decor,85.89,47.24,1,1838.0,6,7,28,0,58000,0.96,4,0
ord_005824,RJ,SP,watches_gifts,256.47,47.27,2,1964.0,1,10,7,0,46000,0.97,4,0
ord_005825,SP,PR,auto,87.82,53.73,1,1623.0,2,8,10,0,58000,0.96,5,0
ord_005826,PR,RJ,bed_bath_table,34.42,2.28,2,2299.0,1,11,14,0,43000,0.85,5,1
ord_005827,SP,PR,toys,77.16,17.62,2,2279.0,2,10,12,0,58000,0.96,3,1
ord_005828,MG,RJ,health_beauty,155.46,13.67,1,2187.0,0,3,8,0,32000,0.85,4,1
ord_005829,BA,SP,toys,50.99,12.17,2,481.0,1,4,3,1,21000,0.72,4,0
ord_005830,PR,SP,furniture_decor,283.96,59.48,1,3094.0,2,7,25,0,43000,0.85,4,0
ord_005831,SP,SP,health_beauty,64.26,3.94,2,254.0,4,4,15,0,58000,0.96,2,1
ord_005832,SP,RJ,sports_leisure,170.15,35.42,1,1014.0,2,9,7,0,58000,0.96,4,0
ord_005833,PR,ES,furniture_decor,81.91,44.78,1,912.0,0,3,18,0,43000,0.85,5,0
ord_005834,MG,SC,toys,46.84,8.22,3,501.0,3,6,2,1,32000,0.85,5,0
ord_005835,SP,BA,watches_gifts,30.66,6.42,2,1625.0,4,10,15,0,58000,0.96,2,1
ord_005836,GO,DF,toys,183.26,26.13,1,421.0,4,7,22,0,29000,0.9,5,1
ord_005837,MG,RJ,bed_bath_table,122.76,22.86,2,767.0,3,6,22,0,32000,0.85,4,0
ord_005838,MG,MG,auto,53.9,30.97,2,157.0,1,12,19,0,32000,0.85,4,0
ord_005839,SP,MG,computers_accessories,185.57,11.89,3,807.0,4,8,10,0,58000,0.96,2,0
ord_005840,RJ,SP,health_beauty,55.97,10.56,1,3186.0,5,10,29,0,46000,0.97,1,1
ord_005841,SP,RS,auto,118.25,69.29,2,1870.0,0,7,17,0,58000,0.96,4,0
ord_005842,SP,SC,toys,132.67,15.73,3,495.0,5,8,21,0,58000,0.96,4,0
ord_005843,MG,RS,bed_bath_table,362.57,27.28,2,1936.0,4,11,6,0,32000,0.85,4,0
ord_005844,RJ,SC,computers_accessories,348.83,35.33,2,2042.0,2,3,4,1,46000,0.97,4,1
ord_005845,GO,SP,auto,56.73,32.76,2,1888.0,0,7,28,0,29000,0.9,3,0
ord_005846,CE,BA,watches_gifts,46.29,11.42,3,1274.0,3,4,25,0,18000,0.75,1,1
ord_005847,SP,SP,health_beauty,110.34,23.43,1,286.0,6,12,22,0,58000,0.96,5,0
ord_005848,SP,GO,toys,201.66,41.58,3,714.0,5,6,6,0,58000,0.96,5,0
ord_005849,BA,SP,health_beauty,14.28,1.74,2,937.0,5,8,7,0,21000,0.72,5,0
ord_005850,MA,MG,furniture_decor,295.23,66.38,2,3185.0,2,1,14,0,14000,0.63,1,1
ord_005851,ES,MG,health_beauty,68.0,8.9,3,1505.0,0,7,2,1,30000,0.83,3,0
ord_005852,SP,SP,watches_gifts,196.0,12.1,1,271.0,3,6,14,0,58000,0.96,5,0
ord_005853,SP,RJ,auto,68.76,49.04,3,929.0,3,1,5,1,58000,0.96,2,1
ord_005854,SP,SP,bed_bath_table,275.99,44.04,3,186.0,3,1,21,0,58000,0.96,4,0
ord_005855,DF,MG,watches_gifts,67.79,14.88,1,637.0,6,6,4,1,88000,0.97,4,0
ord_005856,RS,PE,sports_leisure,160.13,32.45,2,1327.0,5,11,1,1,41000,0.85,3,0
ord_005857,MG,SP,toys,98.73,13.9,1,1252.0,1,5,21,0,32000,0.85,4,0
ord_005858,MG,MG,health_beauty,32.76,4.9,1,113.0,5,11,18,0,32000,0.85,5,0
ord_005859,SP,ES,furniture_decor,65.18,47.5,1,1683.0,0,7,0,1,58000,0.96,5,0
ord_005860,RS,RJ,sports_leisure,11.61,1.25,1,619.0,2,8,19,0,41000,0.85,2,0
ord_005861,SP,DF,garden_tools,57.69,24.91,2,1624.0,2,5,7,0,58000,0.96,5,0
ord_005862,PR,RJ,bed_bath_table,129.07,29.78,1,395.0,2,10,29,0,43000,0.85,4,0
ord_005863,SC,RJ,housewares,266.7,53.89,2,3114.0,0,4,12,0,44000,0.84,5,0
ord_005864,PR,SP,health_beauty,94.65,22.59,1,2054.0,1,9,5,1,43000,0.85,5,0
ord_005865,SP,SP,housewares,440.73,99.5,3,322.0,5,12,0,1,58000,0.96,5,0
ord_005866,DF,RS,toys,216.19,43.78,1,853.0,0,7,3,1,88000,0.97,5,0
ord_005867,SC,DF,toys,48.47,4.96,1,2436.0,6,4,7,0,44000,0.84,3,0
ord_005868,SP,SP,bed_bath_table,100.21,15.45,2,156.0,5,6,11,0,58000,0.96,5,0
ord_005869,SP,PE,toys,148.63,19.82,2,1358.0,3,11,23,0,58000,0.96,5,0
ord_005870,RS,RJ,sports_leisure,69.75,8.93,2,730.0,1,7,13,0,41000,0.85,5,0
ord_005871,SP,RJ,watches_gifts,128.0,26.35,1,1854.0,6,10,25,0,58000,0.96,5,0
ord_005872,SP,GO,auto,60.32,49.43,2,1102.0,6,11,10,0,58000,0.96,5,0
ord_005873,SP,GO,health_beauty,97.89,7.79,2,581.0,1,4,13,0,58000,0.96,5,0
ord_005874,SP,MG,furniture_decor,244.34,61.8,3,1303.0,5,2,27,0,58000,0.96,4,0
ord_005875,MG,SP,garden_tools,64.84,51.27,2,2478.0,6,5,21,0,32000,0.85,4,0
ord_005876,RS,SP,health_beauty,23.72,3.59,3,1327.0,5,3,29,0,41000,0.85,4,0
ord_005877,SP,SP,sports_leisure,357.83,18.8,3,54.0,2,9,25,0,58000,0.96,3,0
ord_005878,SC,BA,housewares,186.84,32.63,1,649.0,4,7,2,1,44000,0.84,4,0
ord_005879,SP,SP,auto,143.29,31.61,1,280.0,6,5,2,1,58000,0.96,5,0
ord_005880,SP,PR,sports_leisure,288.98,20.67,2,1814.0,4,10,1,1,58000,0.96,2,0
ord_005881,SP,SP,furniture_decor,195.34,43.38,3,166.0,6,1,24,0,58000,0.96,5,0
ord_005882,BA,MG,toys,69.1,14.1,1,1958.0,1,2,21,0,21000,0.72,5,0
ord_005883,CE,RJ,health_beauty,354.78,21.29,3,1742.0,2,7,25,0,18000,0.75,4,0
ord_005884,MG,MG,furniture_decor,128.6,32.96,1,285.0,6,3,23,0,32000,0.85,4,0
ord_005885,SP,MG,furniture_decor,173.57,49.95,2,3088.0,0,7,21,0,58000,0.96,5,0
ord_005886,SP,MA,computers_accessories,16.23,3.48,1,2801.0,5,2,2,1,58000,0.96,5,0
ord_005887,SP,GO,housewares,38.62,3.86,1,1410.0,2,4,12,0,58000,0.96,5,0
ord_005888,ES,PR,sports_leisure,30.78,5.11,3,2195.0,1,8,29,0,30000,0.83,4,0
ord_005889,SP,SP,furniture_decor,28.67,23.7,1,291.0,3,1,15,0,58000,0.96,4,0
ord_005890,PA,PE,auto,152.66,50.58,3,361.0,2,5,1,1,19000,0.68,2,1
ord_005891,RS,GO,garden_tools,46.81,24.38,1,1224.0,6,6,4,1,41000,0.85,2,1
ord_005892,MG,GO,auto,123.9,60.01,3,2489.0,2,10,11,0,32000,0.85,4,0
ord_005893,ES,MG,watches_gifts,191.28,22.26,3,2984.0,4,12,22,0,30000,0.83,1,1
ord_005894,SP,SP,housewares,56.53,10.26,3,260.0,2,2,24,0,58000,0.96,4,0
ord_005895,BA,BA,sports_leisure,45.85,4.66,1,340.0,4,12,21,0,21000,0.72,5,0
ord_005896,SP,RJ,health_beauty,17.41,0.87,1,393.0,5,12,19,0,58000,0.96,1,0
ord_005897,ES,RJ,housewares,232.71,36.09,3,2997.0,4,11,18,0,30000,0.83,4,0
ord_005898,MG,RJ,computers_accessories,58.76,14.39,1,552.0,4,8,16,0,32000,0.85,5,0
ord_005899,SP,MG,toys,300.4,64.94,2,3046.0,2,5,24,0,58000,0.96,4,1
ord_005900,DF,SP,bed_bath_table,141.33,35.13,1,711.0,5,2,21,0,88000,0.97,1,0
ord_005901,SP,PR,garden_tools,258.88,68.11,1,397.0,4,3,2,1,58000,0.96,1,1
ord_005902,SP,PR,health_beauty,26.05,4.26,2,1934.0,2,12,28,0,58000,0.96,1,0
ord_005903,BA,MG,furniture_decor,167.99,79.98,1,630.0,1,12,15,0,21000,0.72,1,1
ord_005904,RJ,SP,furniture_decor,171.82,62.38,1,384.0,0,9,5,1,46000,0.97,1,0
ord_005905,GO,CE,auto,223.11,46.79,1,2237.0,5,11,9,0,29000,0.9,2,0
ord_005906,RS,RJ,toys,48.42,4.06,2,2441.0,0,7,24,0,41000,0.85,4,0
ord_005907,RS,RJ,bed_bath_table,61.4,14.89,1,1150.0,4,3,17,0,41000,0.85,2,0
ord_005908,SP,RJ,garden_tools,227.63,62.97,2,1847.0,2,9,26,0,58000,0.96,5,0
ord_005909,SP,RJ,watches_gifts,20.55,2.21,2,2000.0,5,6,0,1,58000,0.96,5,0
ord_005910,PA,PR,bed_bath_table,42.78,8.82,2,766.0,0,7,15,0,19000,0.68,2,1
ord_005911,SP,SP,toys,164.75,31.47,1,195.0,1,8,8,0,58000,0.96,4,0
ord_005912,MG,GO,bed_bath_table,68.86,9.91,1,2147.0,5,10,22,0,32000,0.85,4,0
ord_005913,SP,SP,computers_accessories,79.42,4.33,2,234.0,3,8,2,1,58000,0.96,5,0
